Entity,Code,Date,Cumulative total tests per thousand
Thailand,THA,"Mar 23, 2020",0.17010304495832
Thailand,THA,"Mar 24, 2020",0.187679543209285
Thailand,THA,"Mar 25, 2020",0.202014474159868
Thailand,THA,"Mar 26, 2020",0.220311320699807
Thailand,THA,"Mar 27, 2020",0.237325947285373
Thailand,THA,"Mar 28, 2020",0.246935393460286
Thailand,THA,"Mar 29, 2020",0.256141444593374
Thailand,THA,"Mar 30, 2020",0.269352632213157
Thailand,THA,"Mar 31, 2020",0.289536791270209
Thailand,THA,"Apr 2, 2020",0.323479602646663
Thailand,THA,"Apr 3, 2020",0.340998473034511
Thailand,THA,"Apr 4, 2020",0.352596080486992
Tunisia,TUN,"Mar 10, 2020",0.00235232127062986
Tunisia,TUN,"Mar 11, 2020",0.00831713592115557
Tunisia,TUN,"Mar 12, 2020",0.0118456178271004
Tunisia,TUN,"Mar 13, 2020",0.017726421003675
Tunisia,TUN,"Mar 14, 2020",0.0203307766961581
Tunisia,TUN,"Mar 15, 2020",0.0262115798727327
Tunisia,TUN,"Mar 16, 2020",0.0318403486274541
Tunisia,TUN,"Mar 17, 2020",0.0377211518040288
Tunisia,TUN,"Mar 18, 2020",0.0449461385638205
Tunisia,TUN,"Mar 19, 2020",0.0515830450059547
Tunisia,TUN,"Mar 20, 2020",0.0621684907237891
Tunisia,TUN,"Mar 21, 2020",0.073510039707183
Tunisia,TUN,"Mar 22, 2020",0.0845995542687238
Tunisia,TUN,"Mar 23, 2020",0.096193137673971
Tunisia,TUN,"Mar 24, 2020",0.115431765208765
Tunisia,TUN,"Mar 25, 2020",0.141391310659645
Tunisia,TUN,"Mar 26, 2020",0.165082546313845
Tunisia,TUN,"Mar 27, 2020",0.225906853454417
Tunisia,TUN,"Mar 28, 2020",0.270937003492189
Tunisia,TUN,"Mar 29, 2020",0.308490132348316
Tunisia,TUN,"Mar 30, 2020",0.345623203834687
Tunisia,TUN,"Mar 31, 2020",0.391829514507773
Tunisia,TUN,"Apr 1, 2020",0.448453247950792
Tunisia,TUN,"Apr 2, 2020",0.499364201165138
Tunisia,TUN,"Apr 3, 2020",0.562288795154487
Tunisia,TUN,"Apr 4, 2020",0.617568345014289
Turkey,TUR,"Mar 18, 2020",0.119495561261156
Turkey,TUR,"Mar 19, 2020",0.143125098779459
Turkey,TUR,"Mar 20, 2020",0.186734179631005
Turkey,TUR,"Mar 21, 2020",0.221945888239802
Turkey,TUR,"Mar 22, 2020",0.242676900964088
Turkey,TUR,"Mar 23, 2020",0.286476831184787
Turkey,TUR,"Mar 24, 2020",0.33361662536567
Turkey,TUR,"Mar 25, 2020",0.393674536221123
Turkey,TUR,"Mar 26, 2020",0.480582567699341
Turkey,TUR,"Mar 27, 2020",0.570436836313864
Turkey,TUR,"Mar 28, 2020",0.661579338170172
Turkey,TUR,"Mar 29, 2020",0.780645488350733
Turkey,TUR,"Mar 30, 2020",0.918235955424744
Turkey,TUR,"Mar 31, 2020",1.10219089111745
Turkey,TUR,"Apr 1, 2020",1.2739076110132
Turkey,TUR,"Apr 2, 2020",1.49764271208882
Turkey,TUR,"Apr 3, 2020",1.69040057493372
Turkey,TUR,"Apr 4, 2020",1.92495444962322
Turkey,TUR,"Apr 5, 2020",2.16429148662713
Turkey,TUR,"Apr 6, 2020",2.41955251786976
United Kingdom,GBR,"Jan 25, 2020",0.00046039005909151
United Kingdom,GBR,"Jan 26, 2020",0.000772267195895436
United Kingdom,GBR,"Jan 27, 2020",0.00108414433269936
United Kingdom,GBR,"Jan 28, 2020",0.00144057534618956
United Kingdom,GBR,"Jan 29, 2020",0.00193066798973859
United Kingdom,GBR,"Jan 30, 2020",0.0023910580488301
United Kingdom,GBR,"Jan 31, 2020",0.00262867872449023
United Kingdom,GBR,"Feb 1, 2020",0.00301481232243795
United Kingdom,GBR,"Feb 2, 2020",0.00395044373284973
United Kingdom,GBR,"Feb 3, 2020",0.00484152126657523
United Kingdom,GBR,"Feb 4, 2020",0.00617813756716348
United Kingdom,GBR,"Feb 5, 2020",0.00695040476305892
United Kingdom,GBR,"Feb 6, 2020",0.00840583140147724
United Kingdom,GBR,"Feb 7, 2020",0.00920780118183019
United Kingdom,GBR,"Feb 8, 2020",0.0101879864689282
United Kingdom,GBR,"Feb 9, 2020",0.0118067773218629
United Kingdom,GBR,"Feb 10, 2020",0.0165443395428368
United Kingdom,GBR,"Feb 11, 2020",0.0201680548466539
United Kingdom,GBR,"Feb 12, 2020",0.0261085717381572
United Kingdom,GBR,"Feb 13, 2020",0.0374401077086999
United Kingdom,GBR,"Feb 14, 2020",0.0440192301660398
United Kingdom,GBR,"Feb 15, 2020",0.0444350663484451
United Kingdom,GBR,"Feb 16, 2020",0.0461726675392098
United Kingdom,GBR,"Feb 17, 2020",0.0668456663216414
United Kingdom,GBR,"Feb 18, 2020",0.0730089525965762
United Kingdom,GBR,"Feb 19, 2020",0.0773306786351449
United Kingdom,GBR,"Feb 20, 2020",0.0824098205773802
United Kingdom,GBR,"Feb 21, 2020",0.087399854766243
United Kingdom,GBR,"Feb 22, 2020",0.0913651497913215
United Kingdom,GBR,"Feb 23, 2020",0.093919572054668
United Kingdom,GBR,"Feb 24, 2020",0.0970680460071647
United Kingdom,GBR,"Feb 25, 2020",0.100914530694413
United Kingdom,GBR,"Feb 26, 2020",0.105919416175505
United Kingdom,GBR,"Feb 27, 2020",0.114206437239152
United Kingdom,GBR,"Feb 28, 2020",0.133453711967623
United Kingdom,GBR,"Feb 29, 2020",0.155686096434074
United Kingdom,GBR,"Mar 1, 2020",0.174502683687911
United Kingdom,GBR,"Mar 2, 2020",0.200863727393957
United Kingdom,GBR,"Mar 3, 2020",0.206596326194258
United Kingdom,GBR,"Mar 4, 2020",0.247407677238886
United Kingdom,GBR,"Mar 5, 2020",0.268555917372638
United Kingdom,GBR,"Mar 6, 2020",0.302045581348488
United Kingdom,GBR,"Mar 7, 2020",0.318708731229155
United Kingdom,GBR,"Mar 8, 2020",0.349198434174796
United Kingdom,GBR,"Mar 9, 2020",0.370688254029809
United Kingdom,GBR,"Mar 10, 2020",0.390009785219424
United Kingdom,GBR,"Mar 11, 2020",0.408054105277365
United Kingdom,GBR,"Mar 12, 2020",0.442033861896764
United Kingdom,GBR,"Mar 13, 2020",0.486691697628641
United Kingdom,GBR,"Mar 14, 2020",0.560576876466714
United Kingdom,GBR,"Mar 15, 2020",0.598195199682159
United Kingdom,GBR,"Mar 16, 2020",0.655016243749388
United Kingdom,GBR,"Mar 17, 2020",0.74912888260303
United Kingdom,GBR,"Mar 18, 2020",0.834954500393025
United Kingdom,GBR,"Mar 19, 2020",0.959705355114595
United Kingdom,GBR,"Mar 20, 2020",0.994680148313321
United Kingdom,GBR,"Mar 21, 2020",1.08144139751373
United Kingdom,GBR,"Mar 22, 2020",1.16345023320093
United Kingdom,GBR,"Mar 23, 2020",1.24669172614312
United Kingdom,GBR,"Mar 24, 2020",1.34309146399999
United Kingdom,GBR,"Mar 25, 2020",1.44085752074191
United Kingdom,GBR,"Mar 26, 2020",1.55739561086098
United Kingdom,GBR,"Mar 27, 2020",1.68973547591144
United Kingdom,GBR,"Mar 28, 2020",1.79367967022052
United Kingdom,GBR,"Mar 29, 2020",1.89705951542491
United Kingdom,GBR,"Mar 30, 2020",2.00412248110203
United Kingdom,GBR,"Mar 31, 2020",2.126497129067
United Kingdom,GBR,"Apr 1, 2020",2.27193583386323
United Kingdom,GBR,"Apr 2, 2020",2.42364178397999
United Kingdom,GBR,"Apr 3, 2020",2.58091696868255
United Kingdom,GBR,"Apr 4, 2020",2.72060822338625
United Kingdom,GBR,"Apr 5, 2020",2.90378406173575
United Kingdom,GBR,"Apr 6, 2020",3.10149931517721
United Kingdom,GBR,"Apr 7, 2020",3.96075052965649
United States,USA,"Mar 4, 2020",0.00261290767824162
United States,USA,"Mar 5, 2020",0.00340643506782309
United States,USA,"Mar 6, 2020",0.00541288264984466
United States,USA,"Mar 7, 2020",0.00648701097946824
United States,USA,"Mar 8, 2020",0.00830337405371934
United States,USA,"Mar 9, 2020",0.0119210141301763
United States,USA,"Mar 10, 2020",0.0138339280655171
United States,USA,"Mar 11, 2020",0.0214946354501078
United States,USA,"Mar 12, 2020",0.0282290580111185
United States,USA,"Mar 13, 2020",0.0468724258446693
United States,USA,"Mar 14, 2020",0.0589925761258432
United States,USA,"Mar 15, 2020",0.0776148234585307
United States,USA,"Mar 16, 2020",0.121059693734514
United States,USA,"Mar 17, 2020",0.160895975577267
United States,USA,"Mar 18, 2020",0.223138091621662
United States,USA,"Mar 19, 2020",0.304352451870195
United States,USA,"Mar 20, 2020",0.407867043816054
United States,USA,"Mar 21, 2020",0.540401203948204
United States,USA,"Mar 22, 2020",0.67990512936527
United States,USA,"Mar 23, 2020",0.843229962541826
United States,USA,"Mar 24, 2020",1.04013035766235
United States,USA,"Mar 25, 2020",1.27185242427777
United States,USA,"Mar 26, 2020",1.5669540967698
United States,USA,"Mar 27, 2020",1.89068611678936
United States,USA,"Mar 28, 2020",2.21977670959939
United States,USA,"Mar 29, 2020",2.50836421618228
United States,USA,"Mar 30, 2020",2.85082710325325
United States,USA,"Mar 31, 2020",3.16470791822724
United States,USA,"Apr 1, 2020",3.4698146736997
United States,USA,"Apr 2, 2020",3.82506753265065
United States,USA,"Apr 3, 2020",4.21463215386138
United States,USA,"Apr 4, 2020",4.89937387792436
United States,USA,"Apr 5, 2020",5.31642833961599
United States,USA,"Apr 6, 2020",5.78428665752728
"United States, specimens tested (CDC)",,"Jan 18, 2020",0.00001206885763622
"United States, specimens tested (CDC)",,"Jan 19, 2020",0.00001206885763622
"United States, specimens tested (CDC)",,"Jan 20, 2020",0.0000331893584996049
"United States, specimens tested (CDC)",,"Jan 21, 2020",0.0000422410017267699
"United States, specimens tested (CDC)",,"Jan 22, 2020",0.0000724131458173198
"United States, specimens tested (CDC)",,"Jan 23, 2020",0.0001810328645433
"United States, specimens tested (CDC)",,"Jan 24, 2020",0.000340945228223214
"United States, specimens tested (CDC)",,"Jan 25, 2020",0.000645683883537769
"United States, specimens tested (CDC)",,"Jan 26, 2020",0.000884043821853113
"United States, specimens tested (CDC)",,"Jan 27, 2020",0.00111636933135035
"United States, specimens tested (CDC)",,"Jan 28, 2020",0.00131248826793892
"United States, specimens tested (CDC)",,"Jan 29, 2020",0.00162024413766253
"United States, specimens tested (CDC)",,"Jan 30, 2020",0.00239265102638061
"United States, specimens tested (CDC)",,"Jan 31, 2020",0.00258273553415107
"United States, specimens tested (CDC)",,"Feb 1, 2020",0.00351807200095812
"United States, specimens tested (CDC)",,"Feb 2, 2020",0.00361764007645694
"United States, specimens tested (CDC)",,"Feb 3, 2020",0.0040159123784522
"United States, specimens tested (CDC)",,"Feb 4, 2020",0.00429651331849431
"United States, specimens tested (CDC)",,"Feb 5, 2020",0.0046193552602632
"United States, specimens tested (CDC)",,"Feb 6, 2020",0.00484866355535138
"United States, specimens tested (CDC)",,"Feb 7, 2020",0.00512926449539349
"United States, specimens tested (CDC)",,"Feb 8, 2020",0.00536762443370883
"United States, specimens tested (CDC)",,"Feb 9, 2020",0.00548227858125292
"United States, specimens tested (CDC)",,"Feb 10, 2020",0.00559693272879701
"United States, specimens tested (CDC)",,"Feb 11, 2020",0.00588960252647535
"United States, specimens tested (CDC)",,"Feb 12, 2020",0.00606460096220054
"United States, specimens tested (CDC)",,"Feb 13, 2020",0.00620942725383518
"United States, specimens tested (CDC)",,"Feb 14, 2020",0.00633313304460643
"United States, specimens tested (CDC)",,"Feb 15, 2020",0.00649907983710446
"United States, specimens tested (CDC)",,"Feb 16, 2020",0.00657451019733083
"United States, specimens tested (CDC)",,"Feb 17, 2020",0.00668011270164776
"United States, specimens tested (CDC)",,"Feb 18, 2020",0.00680985292123712
"United States, specimens tested (CDC)",,"Feb 19, 2020",0.00701804071546192
"United States, specimens tested (CDC)",,"Feb 20, 2020",0.00719605636559616
"United States, specimens tested (CDC)",,"Feb 21, 2020",0.00795639439667802
"United States, specimens tested (CDC)",,"Feb 22, 2020",0.00873181849980515
"United States, specimens tested (CDC)",,"Feb 23, 2020",0.00894000629402995
"United States, specimens tested (CDC)",,"Feb 24, 2020",0.00914819408825474
"United States, specimens tested (CDC)",,"Feb 25, 2020",0.00933827859602521
"United States, specimens tested (CDC)",,"Feb 26, 2020",0.00967017218102125
"United States, specimens tested (CDC)",,"Feb 27, 2020",0.0102826667060594
"United States, specimens tested (CDC)",,"Feb 28, 2020",0.011085245738868
"United States, specimens tested (CDC)",,"Feb 29, 2020",0.0121955806414003
"United States, specimens tested (CDC)",,"Mar 1, 2020",0.0130796244632534
"United States, specimens tested (CDC)",,"Mar 2, 2020",0.0150830548308659
"United States, specimens tested (CDC)",,"Mar 3, 2020",0.0177683756549249
"United States, specimens tested (CDC)",,"Mar 4, 2020",0.0216364445273334
"United States, specimens tested (CDC)",,"Mar 5, 2020",0.0270855337500867
"United States, specimens tested (CDC)",,"Mar 6, 2020",0.0330535838511975
"United States, specimens tested (CDC)",,"Mar 7, 2020",0.0381707794889547
"United States, specimens tested (CDC)",,"Mar 8, 2020",0.0434448702759829
"United States, specimens tested (CDC)",,"Mar 9, 2020",0.053658141050634
"United States, specimens tested (CDC)",,"Mar 10, 2020",0.0648701097946824
"United States, specimens tested (CDC)",,"Mar 11, 2020",0.0784113680625212
"United States, specimens tested (CDC)",,"Mar 12, 2020",0.0976642132067011
"United States, specimens tested (CDC)",,"Mar 13, 2020",0.118413596697772
"United States, specimens tested (CDC)",,"Mar 14, 2020",0.136836707879462
"United States, specimens tested (CDC)",,"Mar 15, 2020",0.154411981812207
"United States, specimens tested (CDC)",,"Mar 16, 2020",0.187525909951586
"United States, specimens tested (CDC)",,"Mar 17, 2020",0.22122819490073
"United States, specimens tested (CDC)",,"Mar 18, 2020",0.25245334682004
"United States, specimens tested (CDC)",,"Mar 19, 2020",0.282719024557271
"United States, specimens tested (CDC)",,"Mar 20, 2020",0.310963168640435
"United States, specimens tested (CDC)",,"Mar 21, 2020",0.327391901097739
"United States, specimens tested (CDC)",,"Mar 22, 2020",0.341784013828932
"United States, specimens tested (CDC)",,"Mar 23, 2020",0.36816050219289
"United States, specimens tested (CDC)",,"Mar 24, 2020",0.39399087474881
"United States, specimens tested (CDC)",,"Mar 25, 2020",0.420738480485083
"United States, specimens tested (CDC)",,"Mar 26, 2020",0.448367112828799
"United States, specimens tested (CDC)",,"Mar 27, 2020",0.476255225611695
"United States, specimens tested (CDC)",,"Mar 28, 2020",0.49379731018594
Uruguay,URY,"Mar 24, 2020",0.323089571933504
Uruguay,URY,"Mar 30, 2020",0.854513252252827
Uruguay,URY,"Apr 4, 2020",1.44889504224918
Uruguay,URY,"Apr 6, 2020",1.60657648966757
Vietnam,VNM,"Mar 2, 2020",0.0178222592087476
Vietnam,VNM,"Mar 3, 2020",0.018147594231383
Vietnam,VNM,"Mar 5, 2020",0.0195607682359557
Vietnam,VNM,"Mar 6, 2020",0.0204147726703738
Vietnam,VNM,"Mar 7, 2020",0.0204147726703738
Vietnam,VNM,"Mar 8, 2020",0.0204147726703738
Vietnam,VNM,"Mar 9, 2020",0.0263216366750984
Vietnam,VNM,"Mar 11, 2020",0.0454554026938452
Vietnam,VNM,"Mar 12, 2020",0.046644908870356
Vietnam,VNM,"Mar 13, 2020",0.0486884194812848
Vietnam,VNM,"Mar 14, 2020",0.0532227763592663
Vietnam,VNM,"Mar 15, 2020",0.0764028967220412
Vietnam,VNM,"Mar 16, 2020",0.0764740637582427
Vietnam,VNM,"Mar 17, 2020",0.0985765118585378
Vietnam,VNM,"Mar 18, 2020",0.151992455887494
Vietnam,VNM,"Mar 19, 2020",0.151992455887494
Vietnam,VNM,"Mar 20, 2020",0.158976992154698
Vietnam,VNM,"Mar 21, 2020",0.158976992154698
Vietnam,VNM,"Mar 22, 2020",0.174338905254766
Vietnam,VNM,"Mar 23, 2020",0.174338905254766
Vietnam,VNM,"Mar 24, 2020",0.247163116727817
Vietnam,VNM,"Mar 25, 2020",0.310572945983355
Vietnam,VNM,"Mar 26, 2020",0.324125183020013
Vietnam,VNM,"Mar 27, 2020",0.364049890329056
Vietnam,VNM,"Mar 28, 2020",0.364049890329056
Vietnam,VNM,"Mar 29, 2020",0.364049890329056
Vietnam,VNM,"Mar 30, 2020",0.364049890329056
Vietnam,VNM,"Apr 1, 2020",0.685806227715504
Vietnam,VNM,"Apr 2, 2020",0.7438378623781
Vietnam,VNM,"Apr 3, 2020",0.767160316813278
Vietnam,VNM,"Apr 4, 2020",0.767160316813278
Vietnam,VNM,"Apr 6, 2020",0.958772478426094
Vietnam,VNM,"Apr 7, 2020",1.08172878354338
